rank,data,discretized_data,our u,our weights,std_our weights
8255,182520204.0,2259052564908.0,-2066.5,1.1728474147886743e-214,4.723362611318892e-224
8256,184728274.0,2286381847298.0,-2067.5,4.627877922936721e-215,1.863767210919424e-224
8257,185847008.0,2300228418016.0,-2068.5,1.1096340130333879e-214,4.468785745973626e-224
8258,189291287.0,2342858259199.0,-2069.5,4.4149241885698574e-215,1.7780051847456767e-224
8259,191050893.0,2364636902661.0,-2070.5,1.1902441930435363e-213,4.793423977299075e-223
8260,251962755.0,3118543018635.0,-2071.5,1.6185425546402767e-214,6.518293250272399e-224
8261,262598393.0,3250180310161.0,-2072.5,1.548851234045762e-215,6.237628115252357e-225
8262,263905234.0,3266355081218.0,-2073.5,3.145751333179458e-215,1.266876154927932e-224
8263,267313324.0,3308537011148.0,-2074.5,1.707646044910412e-215,6.877136258470364e-225
8264,269688841.0,3337938785057.0,-2075.5,2.9844547593125554e-216,1.2019178153579005e-225
8265,270221929.0,3344536815233.0,-2076.5,2.7892612297783133e-217,1.1233082871491922e-226
8266,270285902.0,3345328609054.0,-2077.5,2.6765406961638517e-215,1.0779127866527874e-224
8267,278168239.0,3442888294103.0,-2078.5,4.027692036133614e-216,1.622056691561041e-225
8268,279691278.0,3461738947806.0,-2079.5,2.698417884429861e-218,1.0867233012852532e-227
8269,279704380.0,3461901111260.0,-2080.5,4.952971850437775e-216,1.994691019333323e-225
8270,282792313.0,3500120458001.0,-2081.5,2.4059970165154734e-216,9.689577866189565e-226
8271,284718377.0,3523959352129.0,-2082.5,1.5786098241992267e-216,6.357473723746762e-226
8272,286341024.0,3544042854048.0,-2083.5,1.6861027719670492e-216,6.79037587629017e-226
8273,288566418.0,3571586555586.0,-2084.5,2.80927589660312e-217,1.1313687157920203e-226
8274,289042510.0,3577479146270.0,-2085.5,1.3728505602773956e-217,5.528827471995431e-227
8275,289341250.0,3581176651250.0,-2086.5,3.638061695950526e-217,1.4651423855864777e-226
8276,290357765.0,3593758057405.0,-2087.5,2.090419692179561e-217,8.41866562649564e-227
8277,291107747.0,3603040584619.0,-2088.5,1.6175053991628772e-217,6.514116354503773e-227
8278,291852885.0,3612263157645.0,-2089.5,1.4529848157885264e-218,5.851549031163764e-228
8279,291938831.0,3613326911287.0,-2090.5,2.511144399614558e-218,1.0113033817702e-227
8280,292129557.0,3615687526989.0,-2091.5,1.479942279390433e-219,5.9601137720394385e-229
8281,292143990.0,3615866164230.0,-2092.5,5.476972018607525e-218,2.20571956161849e-227
8282,292829835.0,3624354867795.0,-2093.5,2.3531212462444068e-217,9.476633340589835e-227
8283,296613419.0,3671184286963.0,-2094.5,2.2175356110612425e-218,8.930594604620525e-228
8284,297071248.0,3676850836496.0,-2095.5,1.5551574447368354e-218,6.26302487140472e-228
8285,297483517.0,3681953489909.0,-2096.5,8.957101941171595e-219,3.607258700597882e-228
8286,297788410.0,3685727150570.0,-2097.5,1.1971078247145463e-218,4.8210656132049306e-228
8287,298311633.0,3692203081641.0,-2098.5,2.7275061710688925e-219,1.0984379134168649e-228
8288,298464704.0,3694097641408.0,-2099.5,1.4804106781668815e-218,5.962000136147819e-228
8289,299531504.0,3707301425008.0,-2100.5,1.0964919753299419e-218,4.4158593305317803e-228
8290,300546069.0,3719858696013.0,-2101.5,2.0869020280184868e-219,8.404499074932248e-229
8291,300794011.0,3722927474147.0,-2102.5,7.762138583740554e-220,3.1260157722155177e-229
8292,300912425.0,3724393084225.0,-2103.5,2.0173436931022693e-219,8.1243695079433e-229
8293,301307587.0,3729284004299.0,-2104.5,1.988446935956221e-220,8.007994725877893e-230
8294,301357600.0,3729903015200.0,-2105.5,2.3885652717763368e-220,9.619375681052184e-230
8295,301434740.0,3730857776980.0,-2106.5,4.73829505664379e-220,1.9082350721624773e-229
8296,301631229.0,3733289721333.0,-2107.5,1.5568525430659792e-219,6.269851474737284e-229
8297,302460196.0,3743549845892.0,-2108.5,7.864614901976227e-220,3.1672856598408576e-229
8298,302997897.0,3750204971169.0,-2109.5,5.970380575524223e-221,2.4044280637184894e-230
8299,303050310.0,3750853686870.0,-2110.5,2.472088472738315e-221,9.955745407946766e-231
8300,303078176.0,3751198584352.0,-2111.5,5.380321641972779e-221,2.166795932712448e-230
8301,303156050.0,3752162430850.0,-2112.5,5.7720990710241535e-220,2.3245749274057463e-229
8302,304228783.0,3765439647191.0,-2113.5,1.9878764696943322e-220,8.005697309369617e-230
8303,304703157.0,3771310974189.0,-2114.5,9.326803036220787e-221,3.756146979473753e-230
8304,304988941.0,3774848122757.0,-2115.5,1.2567577167385265e-220,5.061291294911398e-230
8305,305483400.0,3780968041800.0,-2116.5,6.765016884888127e-222,2.7244488427148936e-231
8306,305517576.0,3781391038152.0,-2117.5,3.259884862523751e-221,1.3128407056789633e-230
8307,305729036.0,3784008278572.0,-2118.5,4.198122049491077e-221,1.6906933055646e-230
8308,306078703.0,3788336107031.0,-2119.5,3.818112466996403e-222,1.537653529779132e-231
8309,306119537.0,3788841509449.0,-2120.5,4.954198830717328e-221,1.995185156311773e-230
8310,306799868.0,3797261966236.0,-2121.5,4.8126311633977937e-222,1.938172162263506e-231
8311,306884728.0,3798312278456.0,-2122.5,3.8009497951866294e-221,1.5307416739559063e-230
8312,307745298.0,3808963553346.0,-2123.5,5.828006911298113e-222,2.3470904736822572e-231
8313,307914727.0,3811060576079.0,-2124.5,7.18522104277895e-222,2.8936760229495764e-231
8314,308182941.0,3814380260757.0,-2125.5,1.373917432827938e-222,5.533124046172714e-232
8315,308248794.0,3815195323338.0,-2126.5,1.782264475385381e-221,7.177644150781548e-231
8316,309345678.0,3828771456606.0,-2127.5,1.3285360838138092e-222,5.35036151075529e-232
8317,309450665.0,3830070880705.0,-2128.5,3.2806882059664628e-223,1.3212187549775107e-232
8318,309483954.0,3830482898658.0,-2129.5,1.1083318433649403e-222,4.463541568898258e-232
8319,309628358.0,3832270186966.0,-2130.5,2.2047039018394214e-222,8.878917962959012e-232
8320,309997194.0,3836835270138.0,-2131.5,9.08551883787283e-223,3.658975536129254e-232
8321,310192361.0,3839250852097.0,-2132.5,1.1765521819227533e-222,4.7382826753818756e-232
8322,310516881.0,3843267436137.0,-2133.5,4.881106123372582e-223,1.9657488156012083e-232
8323,310689752.0,3845407060504.0,-2134.5,8.831348099920804e-224,3.556614346992793e-233
8324,310729913.0,3845904133201.0,-2135.5,1.543981365878646e-222,6.2180158852789026e-232
8325,311631470.0,3857062704190.0,-2136.5,9.682776352404446e-224,3.899506723553681e-233
8326,311704068.0,3857961249636.0,-2137.5,1.9076230287207662e-223,7.682495759240839e-233
8327,311887718.0,3860234285686.0,-2138.5,1.3556662401793336e-223,5.459621730456795e-233
8328,312055299.0,3862308435723.0,-2139.5,1.0898465140873119e-223,4.389096323875826e-233
8329,312228285.0,3864449483445.0,-2140.5,5.295351234385588e-224,2.1325761321480093e-233
8330,312336208.0,3865785246416.0,-2141.5,1.3388183606088055e-223,5.3917709227216955e-233
8331,312686568.0,3870121652136.0,-2142.5,7.903433541418586e-224,3.1829189389743878e-233
8332,312952140.0,3873408636780.0,-2143.5,7.314335508649006e-224,2.9456737877893376e-233
8333,313267724.0,3877314619948.0,-2144.5,8.360302931618979e-224,3.366912165093868e-233
8334,313730889.0,3883047213153.0,-2145.5,6.338748053014804e-224,2.5527792600007756e-233
8335,314181800.0,3888628138600.0,-2146.5,3.4220717510474274e-224,1.378157598195362e-233
8336,314494372.0,3892496842244.0,-2147.5,5.262473588752192e-224,2.119335446260412e-233
8337,315111570.0,3900135901890.0,-2148.5,3.5092988575174014e-225,1.4132862302918094e-234
8338,315164418.0,3900790001586.0,-2149.5,5.496291071217931e-225,2.2134998482640924e-234
8339,315270698.0,3902105429146.0,-2150.5,8.311522779973078e-225,3.3472671250355045e-234
8340,315477063.0,3904659608751.0,-2151.5,2.66721754118837e-225,1.0741581088425749e-234
8341,315562096.0,3905712062192.0,-2152.5,1.0792279843755356e-225,4.346332733663352e-235
8342,315606275.0,3906258865675.0,-2153.5,8.27452478468935e-226,3.33236706681707e-235
8343,315649768.0,3906797178536.0,-2154.5,1.673985324126921e-225,6.741575751609857e-235
8344,315762748.0,3908195531996.0,-2155.5,9.338910031868627e-225,3.761022782571184e-234
8345,316572067.0,3918212473259.0,-2156.5,4.225095250038986e-225,1.7015561173310014e-234
8346,317042214.0,3924031482678.0,-2157.5,1.5960970354605626e-226,6.427899287043853e-236
8347,317065019.0,3924313740163.0,-2158.5,7.713889507322174e-227,3.106584610010474e-236
8348,317079171.0,3924488899467.0,-2159.5,4.714034044326321e-226,1.8984645293750572e-235
8349,317190219.0,3925863340563.0,-2160.5,1.764500680962146e-226,7.106104714913003e-236
8350,317243591.0,3926523925807.0,-2161.5,2.7269156256581915e-227,1.0982000853688155e-236
8351,317254182.0,3926655010614.0,-2162.5,9.0351212797925e-226,3.6386791242911215e-235
8352,317704763.0,3932231851651.0,-2163.5,9.764067495952424e-226,3.9322447884736654e-235
8353,318329998.0,3939970385246.0,-2164.5,1.1931895467768316e-226,4.805285685416889e-236
8354,318428104.0,3941184643208.0,-2165.5,9.663112946218051e-227,3.8915877567366092e-236
8355,318530122.0,3942447319994.0,-2166.5,3.2875490033387136e-226,1.3239817771220207e-235
8356,318975784.0,3947963278568.0,-2167.5,1.2569112046613065e-226,5.061909430831388e-236
8357,319194566.0,3950671143382.0,-2168.5,5.195488840163313e-228,2.0923589399370964e-237
8358,319206178.0,3950814865106.0,-2169.5,3.633262797388076e-227,1.4632097439009884e-236
8359,319310446.0,3952105390142.0,-2170.5,1.0600506675798659e-227,4.2691006743213403e-237
8360,319349508.0,3952588860516.0,-2171.5,2.644198308612241e-227,1.0648876631630802e-236
8361,319474619.0,3954137359363.0,-2172.5,8.3952619815675315e-227,3.3809910868165177e-236
8362,319984665.0,3960450198705.0,-2173.5,1.832848546661891e-228,7.381359406477284e-238
8363,319998963.0,3960627165051.0,-2174.5,1.9080438343933632e-227,7.684190453499882e-237
8364,320190085.0,3962992682045.0,-2175.5,3.217842955048527e-227,1.2959093323926283e-236
8365,320603952.0,3968115113904.0,-2176.5,4.0873992975455075e-228,1.64610236388134e-237
8366,320671454.0,3968950586158.0,-2177.5,9.564522665298022e-228,3.8518828777501984e-237
8367,320874272.0,3971460864544.0,-2178.5,1.578294173568398e-227,6.356202516282691e-237
8368,321304011.0,3976779744147.0,-2179.5,4.181081262657681e-228,1.6838305360021314e-237
8369,321450188.0,3978588976876.0,-2180.5,9.596918348966423e-229,3.864929464976978e-238
8370,321493270.0,3979122202790.0,-2181.5,1.8666135445870488e-228,7.517339864599951e-238
8371,321600865.0,3980453906105.0,-2182.5,6.295467968178674e-228,2.5353492403791254e-237
8372,322066815.0,3986220969255.0,-2183.5,1.623691526954698e-228,6.539029505483427e-238
8373,322221123.0,3988130839371.0,-2184.5,8.320239882691775e-230,3.350777729786075e-239
8374,322231276.0,3988256503052.0,-2185.5,7.215034427585912e-229,2.9056826510359282e-238
8375,322344326.0,3989655722902.0,-2186.5,1.2194161999846498e-228,4.910907262119733e-238
8376,322589660.0,3992692221820.0,-2187.5,2.037295238262208e-230,8.204719586954621e-240
8377,322594923.0,3992757361971.0,-2188.5,2.267069427006463e-230,9.130080208017419e-240
8378,322602443.0,3992850437011.0,-2189.5,2.2532707507308787e-229,9.074509337685978e-239
8379,322698414.0,3994038270078.0,-2190.5,7.796316005840166e-229,3.139779912005659e-238
8380,323124787.0,3999315488699.0,-2191.5,1.2010319632853165e-229,4.8368691432917065e-239
8381,323209126.0,4000359352502.0,-2192.5,2.8100421309701873e-229,1.131677298367663e-238
8382,323462499.0,4003495350123.0,-2193.5,4.249681064743574e-229,1.7114574665159154e-238
8383,323954513.0,4009585007401.0,-2194.5,2.6315716818602487e-230,1.0598025910594608e-239
8384,323993634.0,4010069208018.0,-2195.5,6.27283170732552e-230,2.526233027406689e-239
8385,324113372.0,4011551205244.0,-2196.5,9.639401140029378e-230,3.882038393589605e-239
8386,324349633.0,4014475407641.0,-2197.5,1.0044050582504134e-231,4.045001284002821e-241
8387,324352794.0,4014514531338.0,-2198.5,2.5898765084505763e-230,1.0430108566298642e-239
8388,324457451.0,4015809871027.0,-2199.5,1.3495520886830678e-229,5.434998446802626e-239
8389,325157700.0,4024476852900.0,-2200.5,1.0874615551649559e-230,4.3794914719050204e-240
8390,325230152.0,4025373591304.0,-2201.5,5.906914682629259e-230,2.378868692412883e-239
8391,325735477.0,4031627998829.0,-2202.5,1.1288181101795214e-230,4.5460451115563886e-240
8392,325859473.0,4033162697321.0,-2203.5,2.2731275225282756e-230,9.154477739633826e-240
8393,326180086.0,4037130924422.0,-2204.5,6.087290312462512e-231,2.4515106657168866e-240
8394,326290330.0,4038495414410.0,-2205.5,6.051378866307683e-231,2.437048189187775e-240
8395,326431051.0,4040237118227.0,-2206.5,8.699294935066044e-231,3.5034330913821737e-240
8396,326690805.0,4043452093485.0,-2207.5,5.363957789441049e-231,2.1602057822588675e-240
8397,326896459.0,4045997473043.0,-2208.5,1.454209349548677e-232,5.856480548176176e-242
8398,326903618.0,4046086079986.0,-2209.5,2.940425961638981e-232,1.1841862695378368e-241
8399,326922205.0,4046316131285.0,-2210.5,4.7916777836955114e-232,1.9297336894478108e-241
8400,326961097.0,4046797497569.0,-2211.5,1.819440471603519e-232,7.32736158918075e-242
8401,326980059.0,4047032190243.0,-2212.5,5.8920342402856196e-232,2.37287594995384e-241
8402,327058906.0,4048008079562.0,-2213.5,9.743473432928236e-233,3.923951021861141e-242
8403,327075648.0,4048215295296.0,-2214.5,4.152900967460631e-232,1.672481595719592e-241
8404,327167274.0,4049349350298.0,-2215.5,4.200020805162309e-232,1.6914579840242562e-241
8405,327286259.0,4050822027643.0,-2216.5,1.4006505451629002e-233,5.640785265948605e-243
8406,327291354.0,4050885088458.0,-2217.5,8.066986941617675e-232,3.2487861614036286e-241
8407,327668144.0,4055548618288.0,-2218.5,2.5662368574483006e-232,1.0334905522594193e-241
8408,327822051.0,4057453525227.0,-2219.5,2.5244164728724093e-234,1.0166483920256148e-243
8409,327823995.0,4057477586115.0,-2220.5,2.0150870579471473e-232,8.11528144927114e-242
8410,328023247.0,4059943728119.0,-2221.5,7.437666341723241e-233,2.9953423327697273e-242
8411,328117679.0,4061112512983.0,-2222.5,8.196866310126112e-234,3.3010919724971366e-243
8412,328131042.0,4061277906834.0,-2223.5,5.914703818467204e-233,2.3820055806839003e-242
8413,328254854.0,4062810327958.0,-2224.5,4.992857352796349e-234,2.0107539520045866e-243
8414,328268274.0,4062976427298.0,-2225.5,1.8349559893872277e-233,7.389846628300717e-243
8415,328331603.0,4063760250331.0,-2226.5,3.4620344086842187e-234,1.3942516033106454e-243
8416,328346945.0,4063950138265.0,-2227.5,2.5859218000946317e-233,1.041418192370933e-242
8417,328494088.0,4065771327176.0,-2228.5,5.210485512263713e-233,2.0983984911523755e-242
8418,328874782.0,4070483176814.0,-2229.5,3.516874969374718e-233,1.4163373282466501e-242
8419,329204717.0,4074566782309.0,-2230.5,2.5254727199298464e-234,1.0170737702799816e-243
8420,329235139.0,4074943315403.0,-2231.5,6.026462298848325e-234,2.42701363723703e-243
8421,329328353.0,4076097025081.0,-2232.5,3.699938940988324e-234,1.4900619669418762e-243
8422,329401836.0,4077006524172.0,-2233.5,6.409541358056334e-234,2.581289571397515e-243
8423,329565289.0,4079029581953.0,-2234.5,1.1734762758773483e-234,4.72589519903363e-244
8424,329603714.0,4079505168178.0,-2235.5,7.468637148810166e-234,3.007815085012875e-243
8425,329917732.0,4083391768964.0,-2236.5,1.7969795367240895e-234,7.236905542906494e-244
8426,330014745.0,4084592498865.0,-2237.5,8.310552797522015e-235,3.3468764877893276e-244
8427,330072354.0,4085305525458.0,-2238.5,4.5449211434701024e-234,1.8303583509477579e-243
8428,330476893.0,4090312504661.0,-2239.5,6.900525256787366e-235,2.7790216003710872e-244
8429,330555759.0,4091288629143.0,-2240.5,2.4556754021391372e-234,9.889645689409156e-244
8430,330916132.0,4095748965764.0,-2241.5,2.625465513430048e-234,1.0573434776830782e-243
8431,331410854.0,4101872139958.0,-2242.5,2.160349287605753e-236,8.700290356444203e-246
8432,331416081.0,4101936834537.0,-2243.5,1.2137301433959705e-234,4.888008028376143e-244
8433,331793153.0,4106603854681.0,-2244.5,7.367562336077693e-236,2.9671096202280425e-245
8434,331822543.0,4106967614711.0,-2245.5,6.375392838970534e-235,2.5675370716053026e-244
8435,332149098.0,4111009385946.0,-2246.5,6.2620432430538855e-236,2.5218882313034914e-245
8436,332190283.0,4111519132691.0,-2247.5,1.0723816564974222e-235,4.318760784647173e-245
8437,332280845.0,4112640018565.0,-2248.5,5.575127356928482e-236,2.245249277869781e-245
8438,332341299.0,4113388257723.0,-2249.5,1.5542950204065148e-236,6.259551663564071e-246
8439,332362940.0,4113656108380.0,-2250.5,2.334608943200128e-236,9.402079465169897e-246
8440,332404678.0,4114172699606.0,-2251.5,1.8391486471863897e-236,7.40673155539431e-246
8441,332446897.0,4114695244169.0,-2252.5,3.908939905884965e-235,1.5742321096965703e-244
8442,333599086.0,4128955887422.0,-2253.5,1.1086568079392205e-237,4.46485028604322e-247
8443,333603282.0,4129007821314.0,-2254.5,3.456983525984879e-238,1.3922174810373301e-247
8444,333604962.0,4129028614674.0,-2255.5,7.0131568869780845e-236,2.8243812971386837e-245
8445,334042584.0,4134445062168.0,-2256.5,2.486540413823314e-237,1.0013947146144881e-246
8446,334062507.0,4134691649139.0,-2257.5,5.530691485170015e-238,2.227353792692528e-247
8447,334068197.0,4134762074269.0,-2258.5,5.882161198884929e-237,2.368899818530092e-246
8448,334145901.0,4135723816677.0,-2259.5,3.15461788061586e-237,1.270446944966305e-246
8449,334199410.0,4136386097570.0,-2260.5,8.11302575900849e-239,3.267327194618277e-248
8450,334201177.0,4136407967729.0,-2261.5,1.702150218547123e-237,6.855003131487824e-247
8451,334248779.0,4136997137683.0,-2262.5,5.31969826007521e-237,2.1423813147650425e-246
8452,334439803.0,4139361441731.0,-2263.5,5.437971672630808e-237,2.1900131045216717e-246
8453,334690536.0,4142464764072.0,-2264.5,2.2946236542365542e-238,9.24104827175813e-248
8454,334704121.0,4142632905617.0,-2265.5,1.154883276918884e-237,4.6510163401084683e-247
8455,334791914.0,4143719519578.0,-2266.5,8.645301233980441e-238,3.481688418909121e-247
8456,334876301.0,4144763977477.0,-2267.5,5.881051959697421e-237,2.368453098962037e-246
8457,335613397.0,4153887014669.0,-2268.5,1.8755115597610472e-238,7.553174493774953e-248
8458,335643580.0,4154260589660.0,-2269.5,1.139266249463077e-237,4.5881224950485035e-247
8459,335878999.0,4157174370623.0,-2270.5,1.2848423447891062e-238,5.174395421172193e-248
8460,335913090.0,4157596314930.0,-2271.5,4.265127152182366e-239,1.7176780090161265e-248
8461,335927621.0,4157776165117.0,-2272.5,4.595861549707985e-239,1.8508733819053663e-248
8462,335947726.0,4158025004702.0,-2273.5,5.2238333369237114e-238,2.1037740084742802e-247
8463,336241153.0,4161656750681.0,-2274.5,1.0153101369622988e-238,4.088918881817955e-248
8464,336314382.0,4162563106014.0,-2275.5,9.713851165822634e-240,3.9120213618606276e-249
8465,336323378.0,4162674449506.0,-2276.5,2.8180117887664996e-240,1.1348868875423035e-249
8466,336326729.0,4162715924833.0,-2277.5,2.7185481414985342e-239,1.0948302811357857e-248
8467,336368238.0,4163229681726.0,-2278.5,7.154099422483321e-239,2.881142534291589e-248
8468,336508498.0,4164965679746.0,-2279.5,5.671244772589352e-239,2.2839582694832343e-248
8469,336651266.0,4166732719282.0,-2280.5,6.575377664843468e-239,2.6480761798856015e-248
8470,336863809.0,4169363363993.0,-2281.5,5.629451226136005e-240,2.2671269176617593e-249
8471,336887174.0,4169652552598.0,-2282.5,6.841373785792145e-240,2.755199759355759e-249
8472,336923634.0,4170103818018.0,-2283.5,8.304390517781182e-240,3.344394776923845e-249
8473,336980461.0,4170807165797.0,-2284.5,9.628303621692522e-241,3.877569133349118e-250
8474,336988921.0,4170911875217.0,-2285.5,9.221242419830254e-240,3.713634964492106e-249
8475,337092957.0,4172199528789.0,-2286.5,1.5321697691590648e-240,6.17044750287743e-250
8476,337115153.0,4172474248681.0,-2287.5,3.097646153497864e-241,1.2475029436939915e-250
8477,337120915.0,4172545564955.0,-2288.5,3.7824625155416727e-240,1.5232963639898423e-249
8478,337211257.0,4173663727889.0,-2289.5,7.107355450489303e-241,2.862317516916173e-250
8479,337233054.0,4173933509358.0,-2290.5,4.879734137582229e-240,1.9651962811194245e-249
8480,337425212.0,4176311848924.0,-2291.5,1.6471413150827877e-240,6.633467921845991e-250
8481,337508497.0,4177342667369.0,-2292.5,2.4638565592772724e-240,9.922593344198979e-250
8482,337668462.0,4179322554174.0,-2293.5,6.443000329677838e-241,2.594764372431089e-250
8483,337722174.0,4179987347598.0,-2294.5,1.2951848593549054e-241,5.216047426361563e-251
8484,337736038.0,4180158942326.0,-2295.5,6.51509314964995e-241,2.623798032403147e-250
8485,337825585.0,4181267265545.0,-2296.5,3.8642712763993035e-241,1.556242886908417e-250
8486,337893783.0,4182111352191.0,-2297.5,3.566270860495883e-241,1.436230342660339e-250
8487,337974598.0,4183111599446.0,-2298.5,6.7298560290491336e-242,2.710288648493738e-251
8488,337994180.0,4183353965860.0,-2299.5,3.820424939639913e-241,1.538584822860084e-250
8489,338136917.0,4185120621709.0,-2300.5,9.13176891327811e-242,3.67760164845942e-251
8490,338180725.0,4185662833325.0,-2301.5,2.552777693741311e-241,1.0280701957977333e-250
8491,338337973.0,4187609091821.0,-2302.5,1.405535603126838e-242,5.660458669197864e-252
8492,338349090.0,4187746686930.0,-2303.5,4.178133526952102e-241,1.68264340590795e-250
8493,338773418.0,4192998594586.0,-2304.5,8.841097448782456e-242,3.560540664203129e-251
8494,338888710.0,4194425563670.0,-2305.5,2.8603191505060533e-242,1.1519251661883077e-251
8495,338936604.0,4195018347708.0,-2306.5,4.72718996436758e-242,1.903762761698959e-251
8496,339038239.0,4196276284103.0,-2307.5,5.356352534479551e-242,2.1571429476154403e-251
8497,339186110.0,4198106483470.0,-2308.5,7.352249948315133e-243,2.960942922076542e-252
8498,339212172.0,4198429052844.0,-2309.5,1.1249747917534952e-242,4.530567065283714e-252
8499,339263376.0,4199062804752.0,-2310.5,2.4504777099238845e-242,9.868713226443297e-252
8500,339406590.0,4200835364430.0,-2311.5,3.872129803993281e-242,1.5594077210504694e-251
8501,339697165.0,4204431811205.0,-2312.5,1.3027634615210145e-243,5.2465684350333607e-253
8502,339709718.0,4204587179686.0,-2313.5,2.2115270650487866e-243,8.906396621808978e-253
8503,339737080.0,4204925839160.0,-2314.5,4.8059565608080156e-244,1.9354841256169273e-253
8504,339744715.0,4205020337555.0,-2315.5,7.114124418141012e-243,2.8650435568357883e-252
8505,339889834.0,4206816475418.0,-2316.5,4.6086911183715164e-243,1.8560401840128335e-252
8506,340010547.0,4208310540219.0,-2317.5,3.621156584233417e-243,1.4583342559339817e-252
8507,340132333.0,4209817885541.0,-2318.5,1.2504607878159936e-244,5.035931918863164e-254
8508,340137733.0,4209884721341.0,-2319.5,3.8901733060880716e-243,1.566674310216047e-252
8509,340353441.0,4212554539257.0,-2320.5,5.4624736358265243e-244,2.1998806845157335e-253
8510,340392333.0,4213035905541.0,-2321.5,5.967904405874961e-244,2.4034308455814044e-253
8511,340446892.0,4213711182284.0,-2322.5,9.811605020935769e-244,3.9513893903468275e-253
8512,340562067.0,4215136703259.0,-2323.5,1.0867311424510586e-244,4.376549909294102e-254
8513,340578447.0,4215339438519.0,-2324.5,1.5985522276303284e-244,6.437786986630387e-254
8514,340609385.0,4215722358145.0,-2325.5,1.575889774498069e-244,6.3465193737628026e-254
8515,340648547.0,4216207066219.0,-2326.5,9.853345347731235e-245,3.968199309223228e-254
8516,340679988.0,4216596211476.0,-2327.5,4.0808441263099485e-244,1.643462425357844e-253
8517,340847188.0,4218665645876.0,-2328.5,1.4037337178902618e-244,5.6532020071214384e-254
8518,340921037.0,4219579674949.0,-2329.5,9.5854602927356e-245,3.8603150067178186e-254
8519,340985788.0,4220381098076.0,-2330.5,6.630116141551348e-245,2.670120792937772e-254
8520,341043296.0,4221092874592.0,-2331.5,1.4287367298398653e-244,5.753895661150079e-254
8521,341202419.0,4223062339963.0,-2332.5,3.3702773191212058e-245,1.3572986288059896e-254
8522,341250616.0,4223658874232.0,-2333.5,1.7147543588702693e-244,6.905763293806887e-254
8523,341565485.0,4227556007845.0,-2334.5,2.3476411198837278e-245,9.454563441614956e-255
8524,341620837.0,4228241099549.0,-2335.5,1.3345278271416135e-244,5.3744918247708346e-254
8525,342024857.0,4233241655089.0,-2336.5,3.255724257593184e-246,1.3111651214962546e-255
8526,342037513.0,4233398298401.0,-2337.5,3.250189604498678e-246,1.3089361722600983e-255
8527,342053736.0,4233599090472.0,-2338.5,5.174684903240428e-246,2.0839806516285957e-255
8528,342086901.0,4234009573677.0,-2339.5,2.453560211317821e-245,9.881127263981233e-255
8529,342288815.0,4236508663255.0,-2340.5,3.9038322581623494e-246,1.5721751266670142e-255
8530,342330066.0,4237019226882.0,-2341.5,1.276824542497839e-246,5.142105638980584e-256
8531,342347390.0,4237233646030.0,-2342.5,2.1563909553607608e-246,8.684349119507988e-256
8532,342384958.0,4237698625166.0,-2343.5,9.43544344833927e-247,3.799899308566892e-256
8533,342406065.0,4237959866505.0,-2344.5,3.9756603475693453e-246,1.6011021727319624e-255
8534,342520260.0,4239373258020.0,-2345.5,3.095678004503419e-246,1.2467103187321555e-255
8535,342634434.0,4240786389618.0,-2346.5,1.887151220925333e-247,7.600050446826113e-257
8536,342643371.0,4240897002867.0,-2347.5,3.7379139174744403e-246,1.5053554809862887e-255
8537,342870665.0,4243710220705.0,-2348.5,1.2294013768575916e-247,4.951120175167384e-257
8538,342880264.0,4243829027528.0,-2349.5,2.2538533209823998e-247,9.076855500119219e-257
8539,342902860.0,4244108698220.0,-2350.5,1.1862509244437049e-246,4.7773420425447606e-256
8540,343055566.0,4245998740382.0,-2351.5,5.5616557290587624e-248,2.239823901764493e-257
8541,343064759.0,4246112522143.0,-2352.5,2.3641657077490392e-247,9.521112269285373e-257
8542,343114936.0,4246733562872.0,-2353.5,1.1347738242986433e-247,4.5700303265462115e-257
8543,343145861.0,4247116321597.0,-2354.5,1.4569725440574936e-247,5.867608653559857e-257
8544,343196844.0,4247747338188.0,-2355.5,2.928368582831961e-247,1.179330448437029e-256
8545,343328419.0,4249375841963.0,-2356.5,8.39620191591783e-249,3.381369622908367e-258
8546,343333263.0,4249435796151.0,-2357.5,2.8262005567174284e-247,1.1381847180942131e-256
8547,343542625.0,4252027069625.0,-2358.5,2.5103220833439202e-248,1.010972213548449e-257
8548,343566503.0,4252322607631.0,-2359.5,4.200087242542354e-248,1.6914847400909826e-257
8549,343617801.0,4252957522977.0,-2360.5,9.253617150761134e-249,3.7266731135046934e-258
8550,343632313.0,4253137138001.0,-2361.5,8.097632728966947e-248,3.2611280197165498e-257
8551,343795373.0,4255155331621.0,-2362.5,2.0840731748411744e-248,8.393106544955929e-258
8552,343849259.0,4255822278643.0,-2363.5,2.2613330077421324e-248,9.106978150636092e-258
8553,343924335.0,4256751494295.0,-2364.5,5.430511919058333e-250,2.1870088670846793e-259
8554,343926650.0,4256780147050.0,-2365.5,1.915492465883964e-248,7.714188036343627e-258
8555,344031499.0,4258077863123.0,-2366.5,8.154184266302086e-249,3.2839027995978295e-258
8556,344088810.0,4258787201370.0,-2367.5,4.608592163064751e-249,1.856000332128413e-258
8557,344130401.0,4259301973177.0,-2368.5,8.085158402658205e-250,3.2561042829759336e-259
8558,344139770.0,4259417933290.0,-2369.5,8.83517795727519e-249,3.5581567304952246e-258
